               mucal  |                root  |muon calorimeter mother volume  |                                             0 0 0  |                                   0 0 0  | a50021   |            Polycone  |0.0*deg 360*deg 2*counts 69.6707365417428*mm 69.6707365417428*mm 350.410161513775*mm 465.8802153517*mm 599.9*mm 800.1*mm  |              Vacuum  |                  no  |     1   |     1   |     1   |   0   |   1   |                  no  |                  no  |                                      no 
        crystal_4_36  |               mucal  |    crystal volume (h:4, v:36)  |                       -292.5*mm 123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 36 
        crystal_4_37  |               mucal  |    crystal volume (h:4, v:37)  |                       -292.5*mm 136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 37 
        crystal_4_38  |               mucal  |    crystal volume (h:4, v:38)  |                       -292.5*mm 149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 38 
        crystal_4_39  |               mucal  |    crystal volume (h:4, v:39)  |                       -292.5*mm 162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 39 
        crystal_5_12  |               mucal  |    crystal volume (h:5, v:12)  |                      -279.5*mm -188.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 12 
        crystal_5_13  |               mucal  |    crystal volume (h:5, v:13)  |                      -279.5*mm -175.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 13 
        crystal_5_14  |               mucal  |    crystal volume (h:5, v:14)  |                      -279.5*mm -162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 14 
        crystal_5_15  |               mucal  |    crystal volume (h:5, v:15)  |                      -279.5*mm -149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 15 
        crystal_5_16  |               mucal  |    crystal volume (h:5, v:16)  |                      -279.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 16 
        crystal_5_17  |               mucal  |    crystal volume (h:5, v:17)  |                      -279.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 17 
        crystal_5_18  |               mucal  |    crystal volume (h:5, v:18)  |                      -279.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 18 
        crystal_5_19  |               mucal  |    crystal volume (h:5, v:19)  |                       -279.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 19 
        crystal_5_20  |               mucal  |    crystal volume (h:5, v:20)  |                       -279.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 20 
        crystal_5_21  |               mucal  |    crystal volume (h:5, v:21)  |                       -279.5*mm -71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 21 
        crystal_5_22  |               mucal  |    crystal volume (h:5, v:22)  |                       -279.5*mm -58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 22 
        crystal_5_23  |               mucal  |    crystal volume (h:5, v:23)  |                       -279.5*mm -45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 23 
        crystal_5_24  |               mucal  |    crystal volume (h:5, v:24)  |                       -279.5*mm -32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 24 
        crystal_5_25  |               mucal  |    crystal volume (h:5, v:25)  |                       -279.5*mm -19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 25 
        crystal_5_26  |               mucal  |    crystal volume (h:5, v:26)  |                        -279.5*mm -6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 26 
        crystal_5_27  |               mucal  |    crystal volume (h:5, v:27)  |                         -279.5*mm 6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 27 
        crystal_5_28  |               mucal  |    crystal volume (h:5, v:28)  |                        -279.5*mm 19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 28 
        crystal_5_29  |               mucal  |    crystal volume (h:5, v:29)  |                        -279.5*mm 32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 29 
        crystal_5_30  |               mucal  |    crystal volume (h:5, v:30)  |                        -279.5*mm 45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 30 
        crystal_5_31  |               mucal  |    crystal volume (h:5, v:31)  |                        -279.5*mm 58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 31 
        crystal_5_32  |               mucal  |    crystal volume (h:5, v:32)  |                        -279.5*mm 71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 32 
        crystal_5_33  |               mucal  |    crystal volume (h:5, v:33)  |                        -279.5*mm 84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 33 
        crystal_5_34  |               mucal  |    crystal volume (h:5, v:34)  |                        -279.5*mm 97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 34 
